Datetime,Sun: Temperature,Sun: Precipitation,Nino 3.4 SST Anomaly: Temperature Index,Pacific North American Index: Pressure Index,"Montana, CENTRAL: Drought Index - PDSI",Badger Pass: Snow Water Equivalent,Copper Bottom: Snow Water Equivalent,Copper Camp: Snow Water Equivalent,Dupuyer Creek: Snow Water Equivalent,Mount Lockhart: Snow Water Equivalent,Pike Creek: Snow Water Equivalent,Waldron: Snow Water Equivalent,Wood Creek: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow
2004-06-20,44.474308013916016,0.10993549972772598,0.1,-0.37,-1.82,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.258
2004-06-21,50.65168380737305,0.06461937725543976,0.1,-0.37,-1.82,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.719
2004-06-22,56.439300537109375,0.016130631789565086,0.1,-0.37,-1.82,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.812
2004-06-23,56.42448425292969,0.04163861274719238,0.0,-0.37,-1.82,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.23
2004-06-24,62.12118148803711,0.13381092250347137,0.0,-0.37,-1.82,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.79
2004-06-25,55.46010208129883,0.008902423083782196,0.0,-0.37,-1.82,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.922
2004-06-26,57.62076187133789,0.21531888842582703,0.0,-0.37,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.213
2004-06-27,50.69599151611328,0.04136602208018303,0.0,-0.37,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.758
2004-06-28,55.45362091064453,0.012743063271045685,0.0,-0.37,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.765
2004-06-29,61.13887023925781,0.0014741448685526848,0.0,-0.37,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.41
2004-06-30,64.03071594238281,0.10039602220058441,-0.1,-0.37,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.886
2004-07-01,62.330204010009766,0.028894664719700813,-0.1,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.849
2004-07-02,63.656944274902344,0.01581750623881817,-0.1,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.477
2004-07-03,62.939414978027344,0.0011530753690749407,-0.1,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.515
2004-07-04,60.75726318359375,0.11257272213697433,-0.1,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.191
2004-07-05,51.584651947021484,0.4172351360321045,-0.1,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.952
2004-07-06,55.28785705566406,0.0007685506716370583,-0.1,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.81
2004-07-07,61.17756652832031,0.010898086242377758,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.842
2004-07-08,54.026859283447266,0.12038358300924301,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.335
2004-07-09,51.38333511352539,0.002144612604752183,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.248
2004-07-10,60.37813186645508,0.008831191807985306,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.305
2004-07-11,62.56875228881836,0.1401936560869217,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.446
2004-07-12,57.065765380859375,0.00842093676328659,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.374
2004-07-13,61.16706085205078,0.0004178799281362444,0.3,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.921
2004-07-14,66.9514389038086,0.0,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.74
2004-07-15,71.16527557373047,4.3452149839140475e-05,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.831
2004-07-16,70.49053955078125,0.0028587698470801115,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.383
2004-07-17,71.27839660644531,0.0,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.724
2004-07-18,75.11012268066406,7.030082088022027e-06,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.55
2004-07-19,69.13341522216797,0.06134426221251488,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.955
2004-07-20,70.76090240478516,0.058477066457271576,0.4,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.425
2004-07-21,63.814029693603516,0.0011491295881569386,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.197
2004-07-22,60.46165466308594,0.0,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.182
2004-07-23,58.5328483581543,0.0005112499347887933,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.206
2004-07-24,59.36125564575195,1.3461525668390095e-05,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.108
2004-07-25,65.43675994873047,0.0004198875976726413,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.991
2004-07-26,71.73603820800781,0.004669516813009977,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.281
2004-07-27,68.17716979980469,0.0,0.6,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.429
2004-07-28,58.84928894042969,0.007226862479001284,0.8,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.17
2004-07-29,60.580078125,4.4257642002776265e-05,0.8,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.345
2004-07-30,63.08982467651367,0.0,0.8,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.751
2004-07-31,68.00984191894531,6.167013566482638e-07,0.8,0.09,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.85
2004-08-01,67.54641723632812,0.0,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.835
2004-08-02,67.48858642578125,2.151066655642353e-05,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.607
2004-08-03,64.01425170898438,0.0748044028878212,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.571
2004-08-04,64.1951675415039,0.17781215906143188,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.639
2004-08-05,64.9403076171875,0.026151373982429504,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.344
2004-08-06,66.20077514648438,0.026543181389570236,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.525
2004-08-07,64.95539855957031,0.05518776550889015,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.565
2004-08-08,51.60804748535156,0.049576081335544586,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.713
2004-08-09,53.80516815185547,0.00289337569847703,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.593
2004-08-10,55.34129333496094,0.0,0.8,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.87
2004-08-11,56.18013000488281,0.0,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.705
2004-08-12,60.45674514770508,0.0,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.756
2004-08-13,64.02743530273438,0.0,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.304
2004-08-14,65.65374755859375,3.2018963338487083e-06,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.872
2004-08-15,67.11567687988281,2.353087802475784e-05,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.722
2004-08-16,67.06922149658203,0.00011440236994531006,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.361
2004-08-17,66.4410629272461,0.024353010579943657,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.715
2004-08-18,67.47762298583984,0.5219010710716248,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.505
2004-08-19,57.510135650634766,0.24040210247039795,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.958
2004-08-20,60.867916107177734,0.11216139048337936,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.533
2004-08-21,62.495086669921875,7.594356429763138e-05,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.118
2004-08-22,65.11910247802734,0.10146696120500565,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.366
2004-08-23,57.95380401611328,0.4018697142601013,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.671
2004-08-24,48.54853057861328,0.6517443060874939,0.6,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.875
2004-08-25,53.083675384521484,0.02104591205716133,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.288
2004-08-26,51.67005920410156,0.06534437090158463,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.175
2004-08-27,49.36231231689453,0.1324394941329956,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.05
2004-08-28,53.37708282470703,0.0014699406456202269,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.133
2004-08-29,54.82895278930664,0.001115070073865354,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.32
2004-08-30,57.0862922668457,0.0006725976709276438,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.205
2004-08-31,61.02457809448242,0.0,0.7,1.55,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.867
2004-09-01,65.3583984375,1.6314910681103356e-05,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.288
2004-09-02,64.73109436035156,0.11389131844043732,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.563
2004-09-03,48.078025817871094,0.017946213483810425,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.655
2004-09-04,48.51549530029297,0.000648815999738872,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.302
2004-09-05,51.46159744262695,0.0010554965119808912,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.004
2004-09-06,50.62978744506836,0.008947361260652542,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.688
2004-09-07,49.66916275024414,0.0019794825930148363,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.361
2004-09-08,52.82148742675781,0.0,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.452
2004-09-09,55.386505126953125,0.0004702756996266544,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.056
2004-09-10,54.30922317504883,0.00808749720454216,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.884
2004-09-11,52.492671966552734,0.0014424200635403395,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.477
2004-09-12,60.50303268432617,0.10259448736906052,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.635
2004-09-13,50.64639663696289,0.16734084486961365,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.94
2004-09-14,47.141029357910156,0.07071450352668762,0.6,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.165
2004-09-15,47.382511138916016,0.059502892196178436,0.7,-0.08,-1.59,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.306
2004-09-16,46.80582809448242,0.05949583649635315,0.7,-0.08,-1.59,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.526
2004-09-17,49.067138671875,0.0015154461143538356,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.32
2004-09-18,52.26053237915039,0.1329069882631302,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.866
2004-09-19,49.979759216308594,0.21135272085666656,0.7,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,286.381
2004-09-20,39.12660217285156,0.451677531003952,0.7,-0.08,-1.59,0.3,0.0,0.0,0.0,0.2,0.3,0.0,0.2,285.201
2004-09-21,39.79663848876953,0.12258629500865936,0.7,-0.08,-1.59,0.4,0.0,0.1,0.0,0.2,0.0,0.0,0.4,266.713
2004-09-22,41.70085144042969,7.97255925135687e-05,0.9,-0.08,-1.59,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.25
2004-09-23,50.19025421142578,0.0010857521556317806,0.9,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.48
2004-09-24,51.26773452758789,2.829133882187307e-05,0.9,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.542
2004-09-25,54.15446853637695,0.0,0.9,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.283
2004-09-26,57.53877258300781,0.0,0.9,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.544
2004-09-27,52.3969612121582,0.0,0.9,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.353
2004-09-28,51.815650939941406,0.0,0.9,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.366
2004-09-29,54.722591400146484,0.0,0.8,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.178
2004-09-30,50.603172302246094,0.013446367345750332,0.8,-0.08,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.877
2004-10-01,41.304691314697266,0.0,0.8,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.65
2004-10-02,42.499942779541016,0.0,0.8,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.294
2004-10-03,49.759761810302734,0.0005535373347811401,0.8,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.487
2004-10-04,47.412208557128906,0.0,0.8,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.148
2004-10-05,51.156463623046875,0.0029456065967679024,0.8,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.291
2004-10-06,54.25485610961914,0.0,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.446
2004-10-07,56.147403717041016,0.023824892938137054,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.07
2004-10-08,49.862335205078125,0.0610378235578537,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.048
2004-10-09,55.224639892578125,0.017411543056368828,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.237
2004-10-10,50.98342514038086,0.0006539123132824898,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.504
2004-10-11,42.75669860839844,0.0,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.196
2004-10-12,45.962379455566406,0.0,0.7,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.725
2004-10-13,47.870635986328125,0.0,0.6,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.462
2004-10-14,46.971744537353516,0.028263546526432037,0.6,-1.39,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.792
2004-10-15,49.4862174987793,0.3288976550102234,0.6,-1.39,-1.34,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,225.493
2004-10-16,41.80747604370117,0.1730051189661026,0.6,-1.39,-1.34,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,235.822
2004-10-17,39.51368713378906,0.3625696301460266,0.6,-1.39,-1.34,0.3,0.0,0.0,0.3,0.3,0.4,0.0,0.1,273.427
2004-10-18,26.564241409301758,0.06251675635576248,0.6,-1.39,-1.34,0.5,0.0,0.0,0.3,0.3,0.4,0.1,0.0,262.182
2004-10-19,33.54696273803711,0.14985786378383636,0.6,-1.39,-1.34,0.9,0.0,0.4,0.4,0.6,0.7,0.2,0.0,244.318
2004-10-20,30.861412048339844,0.03507748991250992,0.7,-1.39,-1.34,0.8,0.0,0.4,0.4,0.5,0.6,0.2,0.0,238.522
2004-10-21,33.91187286376953,0.04527214169502258,0.7,-1.39,-1.34,1.1,0.0,0.8,0.4,0.5,0.9,0.0,0.0,242.805
2004-10-22,38.398494720458984,0.08469564467668533,0.7,-1.39,-1.34,1.6,0.0,0.9,0.4,0.7,0.9,0.0,0.0,243.161
2004-10-23,37.36198425292969,0.028426889330148697,0.7,-1.39,-1.34,1.6,0.0,0.8,0.4,0.7,0.9,0.0,0.0,232.384
2004-10-24,33.832664489746094,0.013650345616042614,0.7,-1.39,-1.34,2.1,0.0,1.4,0.3,0.7,1.2,0.0,0.0,226.548
2004-10-25,31.917150497436523,0.0673198476433754,0.7,-1.39,-1.34,2.4,0.2,1.9,0.3,0.8,1.6,0.0,0.0,225.192
2004-10-26,32.090370178222656,0.008318087086081505,0.7,-1.39,-1.34,2.4,0.1,1.8,0.4,0.8,1.5,0.0,0.1,213.238
2004-10-27,35.213218688964844,1.0096152891492238e-06,0.7,-1.39,-1.34,2.4,0.0,1.8,0.4,0.8,1.5,0.0,0.1,215.532
2004-10-28,39.904258728027344,0.0,0.7,-1.39,-1.34,2.4,0.0,1.8,0.4,0.9,1.5,0.0,0.0,219.224
2004-10-29,37.69409942626953,0.0,0.7,-1.39,-1.34,2.4,0.0,1.7,0.4,0.9,1.5,0.0,0.0,216.36
2004-10-30,34.51997756958008,0.0015512750251218677,0.7,-1.39,-1.34,2.4,0.0,1.7,0.4,0.9,1.5,0.0,0.0,211.109
2004-10-31,36.907005310058594,0.03897251933813095,0.7,-1.39,-1.34,2.7,0.0,1.7,0.4,0.9,1.7,0.0,0.0,211.336
2004-11-01,30.263784408569336,0.032684601843357086,0.7,0.31,-1.65,3.1,0.0,1.7,0.5,1.0,1.7,0.1,0.0,208.923
2004-11-02,31.307588577270508,0.036885250359773636,0.7,0.31,-1.65,3.2,0.0,2.3,0.5,1.2,2.0,0.0,0.2,208.211
2004-11-03,43.24266052246094,0.04744000360369682,0.6,0.31,-1.65,3.4,0.0,3.0,0.5,1.2,2.4,0.0,0.0,210.892
2004-11-04,31.443599700927734,0.021829772740602493,0.6,0.31,-1.65,3.3,0.0,3.1,0.4,1.2,2.1,0.0,0.0,202.078
2004-11-05,34.35857009887695,0.00013189006131142378,0.6,0.31,-1.65,3.3,0.0,3.4,0.6,1.2,2.4,0.0,0.0,194.826
2004-11-06,47.67192459106445,0.006976909935474396,0.6,0.31,-1.65,3.3,0.0,4.3,0.4,1.2,2.3,0.0,0.0,194.079
2004-11-07,45.29951477050781,0.0,0.6,0.31,-1.65,3.3,0.0,4.3,0.3,1.2,2.2,0.0,0.0,193.826
2004-11-08,45.177001953125,7.052795263007283e-05,0.6,0.31,-1.65,3.3,0.0,4.2,0.3,1.1,2.2,0.0,0.0,193.337
2004-11-09,51.08092498779297,0.0,0.6,0.31,-1.65,3.3,0.0,4.2,0.3,1.0,2.1,0.0,0.0,194.771
2004-11-10,42.66361999511719,0.006159242708235979,0.6,0.31,-1.65,3.2,0.0,4.2,0.2,1.0,2.0,0.0,0.0,186.463
2004-11-11,32.34181213378906,0.0003359633847139776,0.6,0.31,-1.65,3.2,0.0,4.2,0.2,1.0,2.0,0.0,0.0,181.497
2004-11-12,32.37297439575195,0.0,0.6,0.31,-1.65,3.2,0.0,4.2,0.2,1.1,1.9,0.0,0.0,183.086
2004-11-13,32.36666488647461,0.0,0.6,0.31,-1.65,3.2,0.0,4.1,0.3,1.2,1.9,0.0,0.0,183.759
2004-11-14,37.58609390258789,0.0,0.6,0.31,-1.65,3.2,0.0,4.0,0.3,1.2,1.9,0.0,0.0,185.149
2004-11-15,36.37693405151367,0.0,0.6,0.31,-1.65,3.2,0.0,4.0,0.4,1.4,2.0,0.0,0.0,185.963
2004-11-16,44.83601760864258,0.0023110678885132074,0.6,0.31,-1.65,3.3,0.0,4.0,0.0,1.3,1.9,0.0,0.0,179.75
2004-11-17,42.74205780029297,0.0008019185625016689,0.7,0.31,-1.65,3.3,0.0,3.9,0.0,1.3,1.9,0.0,0.0,172.126
2004-11-18,37.39654541015625,0.0,0.7,0.31,-1.65,3.3,0.0,3.8,0.2,1.2,1.9,0.0,0.0,172.151
2004-11-19,36.60210418701172,0.03066483698785305,0.7,0.31,-1.65,3.4,0.0,4.0,0.2,1.2,2.1,0.0,0.0,172.691
2004-11-20,26.35288429260254,0.11005327850580215,0.7,0.31,-1.65,3.7,0.0,4.1,0.3,1.4,2.5,0.1,0.1,172.218
2004-11-21,23.39214324951172,0.03543649986386299,0.7,0.31,-1.65,3.7,0.0,4.2,0.4,1.6,2.5,0.4,0.1,172.648
2004-11-22,28.6829776763916,0.01825043372809887,0.7,0.31,-1.65,3.8,0.0,4.2,0.5,1.7,2.6,0.5,0.3,168.62
2004-11-23,26.874496459960938,0.11305626481771469,0.7,0.31,-1.65,3.9,0.0,4.3,0.5,1.7,2.8,0.5,0.5,169.173
2004-11-24,28.825899124145508,0.020407099276781082,0.7,0.31,-1.65,4.0,0.0,4.5,0.5,1.9,2.9,0.6,0.5,169.213
2004-11-25,37.37799072265625,0.1048416793346405,0.7,0.31,-1.65,4.3,0.3,5.5,0.5,2.0,3.2,0.7,0.7,163.309
2004-11-26,33.459896087646484,0.0853615254163742,0.7,0.31,-1.65,4.6,0.2,6.8,0.5,2.0,3.6,0.7,0.7,169.317
2004-11-27,24.449129104614258,0.06591763347387314,0.7,0.31,-1.65,4.9,0.1,7.1,0.6,2.1,3.9,0.7,0.7,110.771
2004-11-28,21.42724609375,0.02603689767420292,0.7,0.31,-1.65,4.9,0.2,7.2,0.6,2.1,3.9,0.7,0.7,100.586
2004-11-29,19.39695167541504,0.0026329585816711187,0.7,0.31,-1.65,4.9,0.2,7.3,0.6,2.3,3.9,0.7,0.7,113.982
2004-11-30,25.0786190032959,0.008250350132584572,0.7,0.31,-1.65,4.9,0.2,7.4,0.6,2.3,3.9,0.8,0.7,129.754
2004-12-01,26.106935501098633,0.009767571464180946,0.8,0.26,-1.77,5.0,0.4,7.6,0.6,2.3,3.9,0.8,0.7,156.645
2004-12-02,26.470346450805664,0.007405176293104887,0.8,0.26,-1.77,5.1,0.3,8.5,0.6,2.5,3.9,0.9,0.7,166.33
2004-12-03,29.787546157836914,0.021938607096672058,0.8,0.26,-1.77,5.2,0.3,9.9,0.6,2.8,4.2,1.0,0.8,170.479
2004-12-04,35.98888397216797,0.0020067179575562477,0.8,0.26,-1.77,5.2,0.3,10.0,0.6,2.8,4.3,1.0,0.8,167.074
2004-12-05,31.99982261657715,0.0,0.8,0.26,-1.77,5.2,0.3,10.0,0.6,2.8,4.3,0.9,0.8,149.346
2004-12-06,28.963054656982422,0.004218345507979393,0.8,0.26,-1.77,5.2,0.3,10.1,0.6,2.8,4.4,0.9,0.8,151.63
2004-12-07,24.88743019104004,0.021652640774846077,0.8,0.26,-1.77,5.4,0.2,10.2,0.6,2.8,4.6,0.8,0.8,148.696
2004-12-08,27.279218673706055,0.09065204113721848,0.8,0.26,-1.77,5.7,0.5,10.7,0.8,3.1,4.9,1.1,1.0,145.248
2004-12-09,31.259122848510742,0.11710076779127121,0.8,0.26,-1.77,6.3,0.9,11.1,0.9,3.6,5.6,1.3,1.2,152.746
2004-12-10,33.93231201171875,0.05680551752448082,0.8,0.26,-1.77,6.7,0.7,11.5,1.0,3.8,5.8,1.4,1.3,162.569
2004-12-11,43.651268005371094,0.1485988199710846,0.8,0.26,-1.77,7.1,0.5,11.6,1.3,4.3,6.3,1.5,1.7,213.106
2004-12-12,36.13481521606445,0.225791797041893,0.8,0.26,-1.77,7.6,0.0,11.8,0.8,4.3,6.2,1.4,1.3,214.316
2004-12-13,23.831212997436523,0.0,0.8,0.26,-1.77,7.6,0.0,11.9,0.8,4.3,6.2,1.3,1.2,214.994
2004-12-14,27.753719329833984,0.012799774296581745,0.8,0.26,-1.77,7.7,0.0,11.9,0.8,4.3,6.4,1.5,1.4,216.122
2004-12-15,39.483150482177734,0.016132215037941933,0.7,0.26,-1.77,7.8,0.0,12.1,0.9,4.3,6.5,1.5,1.4,216.311
2004-12-16,35.144615173339844,0.007171057164669037,0.7,0.26,-1.77,7.8,0.0,12.1,0.6,4.3,6.5,1.5,1.4,216.64
2004-12-17,37.867881774902344,0.0,0.7,0.26,-1.77,7.8,0.0,13.2,0.5,4.3,6.5,1.6,1.4,194.738
2004-12-18,38.388702392578125,0.008924147114157677,0.7,0.26,-1.77,7.8,0.0,13.2,0.4,4.3,6.5,1.6,1.4,183.952
2004-12-19,40.42584228515625,0.009381301701068878,0.7,0.26,-1.77,7.9,0.0,13.2,0.6,4.4,6.5,1.7,1.5,185.054
2004-12-20,40.28791427612305,0.03748832270503044,0.7,0.26,-1.77,8.2,0.0,13.2,0.6,4.6,6.7,1.8,1.5,185.171
2004-12-21,25.272371292114258,0.08041607588529587,0.7,0.26,-1.77,8.4,0.0,13.6,0.7,4.8,6.7,1.9,1.7,161.016
2004-12-22,20.846040725708008,0.04487530142068863,0.7,0.26,-1.77,8.5,0.0,13.7,0.6,4.8,6.7,1.9,1.7,160.832
2004-12-23,5.003317832946777,0.07320483773946762,0.7,0.26,-1.77,8.5,0.0,13.8,0.6,4.8,6.8,1.9,1.8,155.204
2004-12-24,9.886127471923828,0.018600337207317352,0.7,0.26,-1.77,8.7,0.0,15.6,0.8,5.0,6.8,2.1,2.0,151.831
