Datetime,Copper Bottom: Snow Water Equivalent,Copper Camp: Snow Water Equivalent,Waldron: Snow Water Equivalent,Wood Creek: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow
2013-10-19,0.0,0.0,0.0,0.2,220.829
2013-10-20,0.0,0.0,0.0,0.0,220.624
2013-10-21,0.0,0.0,0.0,0.0,203.237
2013-10-22,0.0,0.0,0.0,0.0,195.798
2013-10-23,0.0,0.0,0.0,0.0,197.576
2013-10-24,0.0,0.0,0.0,0.0,199.307
2013-10-25,0.0,0.0,0.0,0.0,199.442
2013-10-26,0.0,0.0,0.0,0.0,199.577
2013-10-27,0.0,0.0,0.0,0.0,197.541
2013-10-28,0.0,0.0,0.3,0.1,190.734
2013-10-29,0.0,0.0,0.5,0.3,189.29
2013-10-30,0.0,0.0,0.5,0.4,189.357
2013-10-31,0.0,0.0,0.5,0.4,189.424
2013-11-01,0.0,0.0,0.5,0.4,189.491
2013-11-02,0.0,0.2,0.5,0.5,189.559
2013-11-03,0.0,0.4,0.5,0.6,190.381
2013-11-04,0.1,0.5,0.7,0.7,187.681
2013-11-05,0.0,0.6,0.7,0.7,184.696
2013-11-06,0.0,0.6,0.8,0.7,184.73
2013-11-07,0.0,0.7,0.8,0.7,184.259
2013-11-08,0.1,1.5,0.9,0.9,184.797
2013-11-09,0.3,2.0,0.9,0.9,184.326
2013-11-10,0.2,2.0,0.9,0.9,184.864
2013-11-11,0.0,2.3,1.6,0.9,184.393
2013-11-12,0.0,2.3,1.7,0.9,188.468
2013-11-13,0.0,2.3,1.7,0.9,172.395
2013-11-14,0.0,2.2,1.7,0.8,173.442
2013-11-15,0.0,2.2,1.7,0.7,173.475
2013-11-16,0.0,2.1,1.7,0.8,173.508
2013-11-17,0.4,2.9,1.8,0.8,173.037
2013-11-18,0.9,4.5,2.0,0.9,173.583
2013-11-19,0.8,6.3,2.0,0.9,173.592
2013-11-20,1.0,7.1,2.0,0.8,257.821
2013-11-21,1.0,7.1,2.1,0.9,166.999
2013-11-22,0.9,7.1,2.1,0.8,163.376
2013-11-23,0.8,7.1,2.1,0.8,163.275
2013-11-24,0.8,7.1,2.1,0.7,163.679
2013-11-25,0.8,7.1,2.1,0.7,163.075
2013-11-26,0.8,7.1,2.2,0.7,162.974
2013-11-27,0.8,7.1,2.2,0.7,163.377
2013-11-28,0.8,7.1,2.2,0.7,162.773
2013-11-29,0.8,7.1,2.2,0.7,163.176
2013-11-30,0.8,7.1,2.2,0.7,201.474
2013-12-01,1.0,7.3,2.2,0.8,221.385
2013-12-02,2.0,9.5,2.4,1.4,194.34
2013-12-03,2.1,10.0,2.9,1.9,152.256
2013-12-04,2.1,10.0,2.9,1.9,124.308
2013-12-05,2.1,10.0,2.8,2.0,124.933
2013-12-06,2.0,10.0,2.7,2.0,125.054
2013-12-07,2.1,10.1,2.7,2.0,125.175
2013-12-08,2.1,10.1,2.8,2.0,125.295
2013-12-09,2.1,10.1,2.9,2.0,125.919
2013-12-10,2.0,11.8,3.1,2.0,129.067
2013-12-11,2.0,12.0,3.2,2.1,132.226
2013-12-12,2.1,11.5,3.2,2.1,131.856
2013-12-13,2.1,11.4,3.3,2.2,132.999
2013-12-14,2.1,11.7,3.3,2.2,132.629
2013-12-15,2.1,11.6,3.3,2.2,133.267
2013-12-16,2.1,11.5,3.3,2.2,133.401
2013-12-17,2.1,11.4,3.3,2.2,145.14
2013-12-18,2.1,11.4,3.2,2.2,150.861
2013-12-19,2.2,11.4,3.5,2.3,151.543
2013-12-20,2.1,11.5,3.5,2.3,152.224
2013-12-21,1.9,11.6,3.5,2.3,152.4
2013-12-22,2.0,11.7,3.6,2.3,153.585
2013-12-23,2.0,11.7,3.6,2.4,153.257
2013-12-24,2.5,12.9,3.9,2.8,152.423
2013-12-25,2.6,13.2,4.0,2.8,148.554
2013-12-26,2.6,13.9,4.0,2.9,148.715
2013-12-27,2.6,13.7,4.0,2.9,149.379
2013-12-28,2.5,13.6,4.0,2.9,137.933
2013-12-29,2.5,13.7,4.1,2.9,132.505
2013-12-30,2.5,14.0,4.1,2.9,132.621
2013-12-31,2.7,14.4,4.2,3.0,132.737
2014-01-01,2.8,14.9,4.2,3.0,132.852
2014-01-02,2.8,15.0,4.2,3.0,132.463
2014-01-03,2.8,15.2,4.3,3.0,127.527
2014-01-04,3.1,16.4,4.9,3.4,127.628
2014-01-05,3.3,16.5,5.0,3.6,127.729
2014-01-06,3.4,16.8,5.1,3.6,128.333
2014-01-07,3.4,16.8,5.2,3.7,127.929
2014-01-08,3.4,16.9,5.2,3.7,128.533
2014-01-09,3.5,17.3,5.3,3.7,128.634
2014-01-10,3.7,17.8,5.3,3.7,128.733
2014-01-11,3.9,19.2,5.4,4.0,134.889
2014-01-12,4.1,21.0,5.8,4.3,135.003
2014-01-13,4.1,22.0,6.1,4.7,135.621
2014-01-14,4.3,22.7,6.8,5.2,140.275
2014-01-15,4.3,23.1,6.9,5.3,141.915
2014-01-16,4.3,23.1,6.9,5.3,142.546
2014-01-17,4.3,23.1,6.9,5.3,142.674
2014-01-18,4.3,23.0,6.8,5.3,143.305
2014-01-19,4.2,23.0,6.8,5.3,143.432
2014-01-20,4.1,23.0,6.8,5.3,136.997
2014-01-21,4.1,23.0,6.8,5.3,138.118
2014-01-22,4.1,23.0,6.8,5.3,137.726
2014-01-23,4.2,23.1,6.9,5.4,137.838
2014-01-24,4.2,23.2,6.9,5.4,137.95
2014-01-25,4.2,23.5,6.9,5.4,138.566
2014-01-26,4.2,23.5,6.9,5.4,136.661
2014-01-27,4.2,23.4,7.0,5.5,132.224
2014-01-28,4.2,23.4,6.9,5.5,132.826
2014-01-29,4.0,23.5,6.9,5.5,120.274
2014-01-30,4.4,24.3,7.3,6.0,120.779
2014-01-31,4.5,24.4,7.3,6.1,120.779
2014-02-01,4.6,24.4,7.3,6.2,121.293
2014-02-02,4.7,24.4,7.3,6.3,120.803
2014-02-03,4.7,24.6,7.4,6.3,121.317
2014-02-04,4.7,24.8,7.5,6.5,118.298
2014-02-05,4.7,24.8,7.4,6.5,118.814
2014-02-06,4.7,24.8,7.4,6.5,118.322
2014-02-07,4.6,24.8,7.4,6.6,118.838
2014-02-08,4.5,25.0,7.4,6.6,118.346
2014-02-09,4.7,25.1,7.4,6.6,116.341
2014-02-10,4.9,25.5,7.7,6.7,115.849
2014-02-11,5.0,26.1,7.9,6.8,115.861
2014-02-12,5.5,27.4,8.2,7.1,116.377
2014-02-13,6.3,29.2,8.4,7.6,115.884
2014-02-14,6.6,30.5,8.9,7.8,116.4
2014-02-15,6.9,31.0,9.2,8.0,115.908
2014-02-16,7.2,31.8,9.3,8.1,116.424
2014-02-17,7.2,32.2,9.4,8.2,116.436
2014-02-18,7.5,33.2,10.0,8.6,115.944
2014-02-19,7.7,34.0,10.2,8.9,116.46
2014-02-20,7.5,34.3,10.3,9.0,116.472
2014-02-21,7.9,35.2,10.6,9.3,116.483
2014-02-22,7.9,35.4,10.9,9.5,116.495
2014-02-23,7.9,35.4,11.1,9.5,116.507
2014-02-24,8.4,35.9,11.3,9.9,116.519
2014-02-25,8.8,36.4,11.6,10.2,116.531
2014-02-26,8.9,36.5,11.6,10.3,117.047
2014-02-27,8.9,36.6,11.7,10.3,116.554
2014-02-28,9.0,37.0,11.8,10.5,116.566
2014-03-01,9.1,37.1,12.1,10.6,117.082
2014-03-02,9.1,37.2,12.1,10.9,116.59
2014-03-03,9.6,38.1,12.4,11.0,117.106
2014-03-04,9.8,39.3,12.9,11.3,117.118
2014-03-05,10.0,40.4,13.2,11.6,118.417
2014-03-06,9.9,42.0,13.4,11.9,118.979
2014-03-07,9.5,43.2,13.5,11.9,147.299
2014-03-08,9.6,43.5,13.6,11.9,147.414
2014-03-09,9.5,43.5,13.6,11.9,147.53
2014-03-10,9.4,44.2,13.5,11.9,147.645
2014-03-11,9.4,44.8,14.4,12.3,376.882
2014-03-12,9.5,44.8,14.5,12.3,235.644
2014-03-13,9.5,44.8,14.5,12.4,231.392
2014-03-14,9.4,44.8,14.5,12.4,232.181
2014-03-15,9.5,45.7,14.5,12.4,227.393
2014-03-16,9.5,46.1,14.5,12.4,228.124
2014-03-17,9.3,45.7,14.5,12.4,222.804
2014-03-18,9.7,46.4,14.8,12.6,217.472
2014-03-19,9.7,46.9,14.8,12.6,218.889
2014-03-20,9.7,46.9,14.9,12.7,219.119
2014-03-21,9.7,46.9,15.4,12.8,220.279
2014-03-22,9.7,46.9,15.4,12.9,220.513
2014-03-23,9.6,47.1,15.4,12.9,222.259
2014-03-24,9.4,47.1,15.4,12.9,222.492
2014-03-25,9.3,47.3,15.3,13.0,214.153
2014-03-26,8.8,47.5,15.3,13.0,205.31
2014-03-27,9.1,47.5,15.3,13.0,196.97
2014-03-28,8.8,47.9,15.5,13.2,197.201
2014-03-29,8.7,48.3,15.6,13.2,182.81
2014-03-30,9.2,49.4,15.7,13.5,183.039
2014-03-31,9.4,49.4,15.8,13.6,177.723
2014-04-01,9.6,49.6,15.8,13.5,177.951
2014-04-02,9.6,49.6,15.8,13.4,165.575
2014-04-03,9.6,49.4,15.8,13.3,160.256
2014-04-04,9.6,49.4,15.8,13.3,144.35
2014-04-05,9.4,49.4,15.8,13.3,145.08
2014-04-06,9.3,49.4,15.8,13.3,145.306
2014-04-07,9.5,49.6,16.0,13.3,163.449
2014-04-08,8.6,49.7,16.0,13.3,510.816
2014-04-09,7.7,49.8,15.6,13.2,574.317
2014-04-10,6.6,50.4,15.4,13.1,574.927
2014-04-11,6.0,50.5,15.2,13.0,573.961
2014-04-12,5.5,50.5,15.2,12.9,572.897
2014-04-13,5.7,50.7,15.6,13.0,572.331
2014-04-14,5.8,50.6,15.7,13.1,570.859
2014-04-15,5.2,50.6,15.7,13.1,538.662
2014-04-16,4.8,50.3,15.8,13.1,511.517
2014-04-17,4.3,50.5,15.8,13.1,679.097
2014-04-18,3.9,51.2,15.6,13.0,754.512
2014-04-19,3.8,51.4,15.6,13.1,732.979
2014-04-20,2.7,51.3,15.4,12.8,730.007
2014-04-21,2.3,51.0,15.3,12.8,765.821
2014-04-22,1.0,51.5,14.9,12.6,1200.676
2014-04-23,0.4,51.3,14.6,12.4,1151.203
2014-04-24,0.0,51.4,14.6,12.4,1231.072
2014-04-25,0.0,51.9,14.5,12.2,1281.172
2014-04-26,0.0,52.5,14.4,12.3,1140.291
2014-04-27,0.0,52.6,14.7,12.7,948.398
2014-04-28,0.0,52.4,14.6,12.7,1112.167
2014-04-29,0.0,52.2,14.5,12.6,1126.078
2014-04-30,0.0,52.3,14.3,12.6,1239.697
2014-05-01,0.0,52.3,13.8,12.3,1753.564
2014-05-02,0.0,52.0,13.1,12.1,2716.58
2014-05-03,0.0,50.6,12.5,11.3,3332.884
2014-05-04,0.0,49.4,12.5,11.2,2596.576
2014-05-05,0.0,48.5,12.3,10.8,2450.134
2014-05-06,0.0,47.5,12.0,10.5,2164.843
2014-05-07,0.0,47.4,11.9,10.3,1804.029
2014-05-08,0.0,47.2,12.0,10.4,1667.528
2014-05-09,0.0,46.8,11.5,10.2,1683.424
2014-05-10,0.0,46.5,11.3,9.8,1696.501
2014-05-11,0.0,46.2,11.5,9.6,1603.673
2014-05-12,0.0,46.2,11.6,9.8,1429.207
2014-05-13,0.0,46.2,11.4,10.0,1537.898
2014-05-14,0.0,46.0,10.9,9.8,1845.302
2014-05-15,0.0,45.6,10.2,8.8,2422.955
2014-05-16,0.0,44.3,9.3,7.4,3484.718
2014-05-17,0.0,43.4,8.8,6.8,3649.685
2014-05-18,0.0,42.2,8.0,6.1,3818.833
2014-05-19,0.0,40.7,7.5,5.6,3661.951
2014-05-20,0.0,39.1,6.7,5.0,3627.391
2014-05-21,0.0,38.3,6.0,4.3,3726.443
2014-05-22,0.0,37.2,4.8,3.4,4408.915
2014-05-23,0.0,36.2,3.5,2.4,5207.931
2014-05-24,0.0,34.7,2.2,1.3,5785.135
2014-05-25,0.0,33.2,1.2,0.0,5337.341
2014-05-26,0.0,31.7,0.3,0.0,5281.981
2014-05-27,0.0,30.2,0.0,0.0,5218.482
2014-05-28,0.0,28.7,0.0,0.0,4751.855
2014-05-29,0.0,27.2,0.0,0.0,4738.289
2014-05-30,0.0,24.3,0.0,0.0,4251.952
2014-05-31,0.0,21.6,0.0,0.0,3710.261
2014-06-01,0.0,20.2,0.0,0.0,3734.389
2014-06-02,0.0,18.6,0.0,0.0,3866.288
2014-06-03,0.0,17.0,0.0,0.0,3911.691
2014-06-04,0.0,15.2,0.0,0.0,3945.894
2014-06-05,0.0,13.2,0.0,0.0,4019.408
2014-06-06,0.0,11.3,0.0,0.0,3650.209
2014-06-07,0.0,10.1,0.0,0.0,3290.098
2014-06-08,0.0,8.8,0.0,0.0,3113.875
2014-06-09,0.0,6.5,0.0,0.0,3133.193
2014-06-10,0.0,3.7,0.0,0.0,3337.267
2014-06-11,0.0,2.0,0.0,0.0,3121.435
2014-06-12,0.0,1.2,0.0,0.0,2873.1
2014-06-13,0.0,0.0,0.0,0.0,3049.794
2014-06-14,0.0,0.0,0.0,0.0,2932.555
2014-06-15,0.0,0.0,0.0,0.0,2608.763
2014-06-16,0.0,0.0,0.0,0.0,2469.331
2014-06-17,0.0,0.0,0.0,0.0,2549.754
2014-06-18,0.0,0.0,0.1,0.0,2357.627
2014-06-19,0.0,0.0,0.0,0.0,2655.167
2014-06-20,0.0,0.0,0.0,0.0,2703.697
2014-06-21,0.0,0.0,0.0,0.0,2764.767
2014-06-22,0.0,0.0,0.0,0.0,2741.645
2014-06-23,0.0,0.0,0.0,0.0,2785.447
2014-06-24,0.0,0.0,0.0,0.0,2828.623
2014-06-25,0.0,0.0,0.0,0.0,2740.312
2014-06-26,0.0,0.0,0.0,0.0,2796.711
2014-06-27,0.0,0.0,0.0,0.0,2659.062
2014-06-28,0.0,0.0,0.0,0.0,2507.112
2014-06-29,0.0,0.0,0.0,0.0,2356.058
2014-06-30,0.0,0.0,0.0,0.0,2134.569
2014-07-01,0.0,0.0,0.0,0.0,2067.058
2014-07-02,0.0,0.0,0.0,0.0,2056.029
2014-07-03,0.0,0.0,0.0,0.0,2100.653
2014-07-04,0.0,0.0,0.0,0.0,2026.563
2014-07-05,0.0,0.0,0.0,0.0,1845.827
2014-07-06,0.0,0.0,0.0,0.0,1742.883
2014-07-07,0.0,0.0,0.0,0.0,1636.139
2014-07-08,0.0,0.0,0.0,0.0,1511.54
2014-07-09,0.0,0.0,0.0,0.0,1421.125
2014-07-10,0.0,0.0,0.0,0.0,1329.24
2014-07-11,0.0,0.0,0.0,0.0,1252.292
2014-07-12,0.0,0.0,0.0,0.0,1139.881
2014-07-13,0.0,0.0,0.0,0.0,1056.41
2014-07-14,0.0,0.0,0.0,0.0,1052.652
2014-07-15,0.0,0.0,0.0,0.0,1052.573
2014-07-16,0.0,0.0,0.0,0.0,978.986
2014-07-17,0.0,0.0,0.0,0.0,893.163
2014-07-18,0.0,0.0,0.0,0.0,848.601
2014-07-19,0.0,0.0,0.0,0.0,801.32
2014-07-20,0.0,0.0,0.0,0.0,766.711
2014-07-21,0.0,0.0,0.0,0.0,848.307
2014-07-22,0.0,0.0,0.0,0.0,763.317
2014-07-23,0.0,0.0,0.0,0.0,720.515
2014-07-24,0.0,0.0,0.0,0.0,662.326
2014-07-25,0.0,0.0,0.0,0.0,634.842
2014-07-26,0.0,0.0,0.0,0.0,609.864
2014-07-27,0.0,0.0,0.0,0.0,592.157
2014-07-28,0.0,0.0,0.0,0.0,548.077
2014-07-29,0.0,0.0,0.0,0.0,547.288
2014-07-30,0.0,0.0,0.0,0.0,553.92
2014-07-31,0.0,0.0,0.0,0.0,546.636
2014-08-01,0.0,0.0,0.0,0.0,548.329
2014-08-02,0.0,0.0,0.0,0.0,545.524
2014-08-03,0.0,0.0,0.0,0.0,512.387
2014-08-04,0.0,0.0,0.0,0.0,509.71
2014-08-05,0.0,0.0,0.0,0.0,480.586
2014-08-06,0.0,0.0,0.0,0.0,440.948
2014-08-07,0.0,0.0,0.0,0.0,433.619
2014-08-08,0.0,0.0,0.0,0.0,419.489
2014-08-09,0.0,0.0,0.0,0.0,364.621
2014-08-10,0.0,0.0,0.0,0.0,371.993
2014-08-11,0.0,0.0,0.0,0.0,396.106
2014-08-12,0.0,0.0,0.0,0.0,400.073
2014-08-13,0.0,0.0,0.0,0.0,396.977
2014-08-14,0.0,0.0,0.0,0.0,392.106
2014-08-15,0.0,0.0,0.0,0.0,440.168
2014-08-16,0.0,0.0,0.0,0.0,430.331
2014-08-17,0.0,0.0,0.0,0.0,394.208
2014-08-18,0.0,0.0,0.0,0.0,374.258
2014-08-19,0.0,0.0,0.0,0.0,357.513
2014-08-20,0.0,0.0,0.0,0.0,344.659
2014-08-21,0.0,0.0,0.0,0.0,353.43
2014-08-22,0.0,0.0,0.0,0.0,359.258
2014-08-23,0.0,0.0,0.0,0.0,415.279
2014-08-24,0.0,0.0,0.0,0.0,431.274
2014-08-25,0.0,0.0,0.0,0.0,379.209
2014-08-26,0.0,0.0,0.0,0.0,361.231
2014-08-27,0.0,0.0,0.0,0.0,338.2
2014-08-28,0.0,0.0,0.0,0.0,317.298
2014-08-29,0.0,0.0,0.0,0.0,309.895
2014-08-30,0.0,0.0,0.0,0.0,302.436
2014-08-31,0.0,0.0,0.0,0.0,312.561
2014-09-01,0.0,0.0,0.0,0.0,309.236
2014-09-02,0.0,0.0,0.0,0.0,291.64
2014-09-03,0.0,0.0,0.0,0.0,302.73
2014-09-04,0.0,0.0,0.0,0.0,294.627
2014-09-05,0.0,0.0,0.0,0.0,289.382
2014-09-06,0.0,0.0,0.0,0.0,287.996
2014-09-07,0.0,0.0,0.0,0.0,289.736
2014-09-08,0.0,0.0,0.0,0.0,261.24
2014-09-09,0.0,0.0,0.0,0.0,268.201
2014-09-10,0.0,0.0,0.0,0.0,305.505
2014-09-11,0.0,0.0,0.4,0.3,300.682
2014-09-12,0.0,0.0,0.2,0.2,274.98
2014-09-13,0.0,0.0,0.1,0.1,277.887
2014-09-14,0.0,0.0,0.0,0.0,275.241
2014-09-15,0.0,0.0,0.0,0.0,266.282
2014-09-16,0.0,0.0,0.0,0.0,260.297
2014-09-17,0.0,0.0,0.0,0.0,251.366
2014-09-18,0.0,0.0,0.0,0.0,245.874
2014-09-19,0.0,0.0,0.0,0.0,239.854
2014-09-20,0.0,0.0,0.0,0.0,239.466
2014-09-21,0.0,0.0,0.0,0.0,227.928
2014-09-22,0.0,0.0,0.0,0.0,227.084
2014-09-23,0.0,0.0,0.0,0.0,224.419
2014-09-24,0.0,0.0,0.0,0.0,224.089
2014-09-25,0.0,0.0,0.0,0.0,228.064
2014-09-26,0.0,0.0,0.0,0.0,227.629
2014-09-27,0.0,0.0,0.0,0.0,232.64
2014-09-28,0.0,0.0,0.0,0.0,249.562
2014-09-29,0.0,0.0,0.0,0.0,243.257
2014-09-30,0.0,0.0,0.0,0.0,239.842
2014-10-01,0.0,0.0,0.0,0.0,242.513
2014-10-02,0.0,0.0,0.0,0.0,206.37
2014-10-03,0.0,0.0,0.2,0.2,201.016
2014-10-04,0.0,0.0,0.2,0.1,206.99
2014-10-05,0.0,0.0,0.0,0.0,203.986
2014-10-06,0.0,0.0,0.0,0.0,203.782
2014-10-07,0.0,0.0,0.0,0.0,201.307
2014-10-08,0.0,0.0,0.0,0.0,199.966
2014-10-09,0.0,0.0,0.0,0.0,203.848
2014-10-10,0.0,0.0,0.0,0.0,209.385
2014-10-11,0.0,0.0,0.0,0.0,211.882
2014-10-12,0.0,0.0,0.0,0.0,235.651
2014-10-13,0.0,0.0,0.0,0.0,241.848
2014-10-14,0.0,0.0,0.0,0.0,209.137
2014-10-15,0.0,0.0,0.0,0.0,215.165
2014-10-16,0.0,0.2,0.0,0.0,225.304
2014-10-17,0.0,0.0,0.0,0.0,225.884
2014-10-18,0.0,0.0,0.0,0.0,217.382
2014-10-19,0.0,0.0,0.0,0.0,209.826
2014-10-20,0.0,0.0,0.0,0.0,206.758
2014-10-21,0.0,0.0,0.0,0.0,217.845
2014-10-22,0.1,0.2,0.0,0.1,236.59
2014-10-23,0.0,0.0,0.0,0.0,228.635
2014-10-24,0.0,0.1,0.0,0.2,271.657
2014-10-25,0.0,0.0,0.0,0.0,268.97
2014-10-26,0.0,0.0,0.0,0.0,254.099
2014-10-27,0.0,0.0,0.0,0.0,234.603
2014-10-28,0.0,0.0,0.0,0.2,251.439
2014-10-29,0.0,0.3,0.0,0.2,249.093
2014-10-30,0.0,0.0,0.0,0.0,265.445
2014-10-31,0.0,0.0,0.0,0.0,260.668
2014-11-01,0.0,0.0,0.0,0.0,260.381
2014-11-02,0.0,0.0,0.0,0.2,266.725
2014-11-03,0.2,0.5,0.0,0.3,263.949
2014-11-04,0.0,0.5,0.0,0.3,239.891
2014-11-05,0.0,1.1,0.0,0.2,275.392
2014-11-06,0.0,1.0,0.0,0.0,295.47
2014-11-07,0.0,0.5,0.0,0.0,296.507
2014-11-08,0.0,0.0,0.0,0.0,297.44
2014-11-09,0.0,0.0,0.0,0.0,298.188
2014-11-10,0.1,0.7,0.2,0.3,421.947
2014-11-11,0.1,0.8,0.2,0.4,567.797
2014-11-12,0.2,0.8,0.2,0.5,250.297
2014-11-13,0.2,0.8,0.2,0.5,249.788
2014-11-14,0.2,0.8,0.4,0.4,249.527
2014-11-15,0.2,0.8,0.4,0.4,244.684
2014-11-16,0.2,0.9,0.6,0.3,239.977
2014-11-17,0.2,0.9,0.6,0.3,244.79
2014-11-18,0.2,1.2,0.7,0.3,247.647
2014-11-19,0.2,1.2,0.7,0.2,245.462
2014-11-20,0.2,1.2,0.8,0.2,246.245
2014-11-21,0.4,1.2,0.8,0.2,244.321
2014-11-22,0.4,1.3,0.9,0.3,243.967
2014-11-23,0.6,1.7,1.2,0.6,243.61
2014-11-24,0.8,2.4,1.3,0.8,248.002
2014-11-25,0.7,3.2,1.3,0.9,258.46
2014-11-26,0.9,3.9,1.5,1.1,293.381
2014-11-27,1.3,5.4,2.1,1.6,293.942
2014-11-28,1.2,6.2,2.1,1.9,293.264
2014-11-29,0.8,7.5,2.0,1.7,294.171
2014-11-30,1.3,8.5,2.6,2.6,292.55
2014-12-01,1.4,8.6,2.7,2.6,293.349
2014-12-02,1.5,10.0,2.8,2.7,321.432
2014-12-03,1.4,10.5,2.8,2.7,336.764
2014-12-04,1.4,10.7,2.8,2.7,345.593
2014-12-05,1.7,11.2,2.9,2.7,347.308
2014-12-06,1.8,11.5,3.0,2.8,344.421
2014-12-07,2.0,12.9,3.1,2.9,343.451
2014-12-08,2.1,14.1,3.1,2.9,329.487
2014-12-09,2.1,14.2,3.1,3.0,281.381
2014-12-10,2.1,14.5,3.1,3.0,280.767
2014-12-11,2.1,14.5,3.1,2.9,280.67
2014-12-12,2.3,14.4,3.1,2.8,282.801
2014-12-13,2.3,14.4,3.0,2.7,280.304
2014-12-14,2.4,14.6,3.2,3.2,244.932
2014-12-15,2.4,14.6,3.1,3.2,213.83
2014-12-16,2.3,14.5,3.1,3.2,213.902
2014-12-17,2.2,14.5,3.1,3.2,213.572
2014-12-18,2.2,14.5,3.1,3.2,213.208
2014-12-19,2.3,14.8,3.2,3.2,212.169
2014-12-20,2.5,15.4,3.2,3.2,212.176
2014-12-21,2.7,16.0,3.2,3.3,211.418
2014-12-22,3.4,17.8,3.5,3.7,210.447
2014-12-23,3.4,17.8,3.6,3.7,210.537
2014-12-24,3.4,18.5,3.7,3.8,210.555
2014-12-25,3.8,20.0,4.3,4.2,210.148
2014-12-26,3.8,20.0,4.4,4.2,210.026
2014-12-27,3.8,20.2,4.4,4.2,209.256
2014-12-28,4.0,21.5,4.4,4.4,209.278
2014-12-29,4.2,21.5,4.5,4.8,206.681
2014-12-30,4.2,21.5,4.5,4.9,206.413
2014-12-31,4.1,21.5,4.5,4.9,208.475
2015-01-01,4.1,21.6,4.5,4.9,209.266
2015-01-02,4.1,21.8,4.5,4.9,208.838
2015-01-03,4.1,21.8,4.7,5.0,206.414
2015-01-04,4.2,21.8,4.8,5.2,206.421
2015-01-05,4.6,22.6,5.0,5.3,207.949
2015-01-06,4.9,25.3,5.6,5.8,206.507
2015-01-07,4.7,25.5,5.6,5.9,164.804
2015-01-08,4.7,25.6,5.8,5.9,167.13
2015-01-09,4.8,25.6,5.8,5.9,164.955
2015-01-10,4.8,25.6,5.8,5.9,167.356
2015-01-11,4.8,25.6,5.8,5.9,167.813
2015-01-12,4.9,25.6,5.9,6.0,166.115
2015-01-13,4.9,25.6,5.8,6.0,165.115
2015-01-14,4.9,25.6,5.8,6.0,165.03
2015-01-15,4.8,25.6,5.9,6.0,166.128
2015-01-16,4.7,25.6,5.9,6.0,163.557
2015-01-17,4.9,25.6,6.1,6.1,162.861
2015-01-18,5.0,25.9,6.1,6.1,166.476
2015-01-19,5.2,27.3,6.2,6.4,162.98
2015-01-20,5.3,27.6,6.3,6.5,274.206
2015-01-21,5.3,27.6,6.3,6.5,275.838
2015-01-22,5.3,29.2,6.3,6.5,272.868
2015-01-23,5.3,26.9,6.4,6.5,276.214
2015-01-24,5.3,26.0,6.4,6.5,276.346
2015-01-25,5.2,26.2,6.4,6.5,276.84
2015-01-26,4.8,26.2,6.3,6.3,273.921
2015-01-27,4.8,26.4,6.2,6.2,277.291
2015-01-28,4.8,26.5,6.2,6.2,276.395
2015-01-29,4.8,26.5,6.1,6.2,275.743
2015-01-30,4.9,26.6,6.1,6.1,276.315
2015-01-31,4.9,26.6,5.8,6.0,272.777
2015-02-01,5.0,26.7,5.9,6.1,277.192
2015-02-02,5.0,26.8,6.0,6.1,278.389
2015-02-03,5.1,27.6,6.2,6.2,256.675
2015-02-04,5.0,27.9,6.3,6.3,256.261
2015-02-05,4.9,28.2,6.4,6.3,258.61
2015-02-06,4.7,28.5,6.2,6.3,256.274
2015-02-07,4.6,29.5,6.2,6.3,258.555
2015-02-08,4.6,31.0,6.4,6.2,254.962
2015-02-09,4.2,31.9,6.3,6.1,257.94
2015-02-10,4.2,32.5,6.4,6.2,280.671
2015-02-11,4.1,32.6,6.4,6.1,300.778
2015-02-12,3.7,32.6,6.3,6.1,360.119
2015-02-13,3.6,32.5,6.2,5.9,448.905
2015-02-14,3.5,32.6,6.1,5.8,596.667
2015-02-15,3.1,32.5,6.2,5.8,676.819
2015-02-16,2.8,32.3,6.5,5.8,531.142
2015-02-17,3.3,32.3,6.5,5.7,382.24
2015-02-18,3.4,32.3,6.4,5.5,338.01
2015-02-19,3.4,32.3,6.4,5.5,292.195
2015-02-20,3.3,32.4,6.3,5.5,291.658
2015-02-21,3.4,32.6,6.5,5.7,291.184
2015-02-22,3.5,32.6,6.6,6.0,291.518
2015-02-23,3.5,32.6,6.3,6.0,293.378
2015-02-24,3.3,32.5,5.9,5.9,278.077
2015-02-25,3.3,31.2,5.5,5.9,276.49
2015-02-26,3.4,31.3,5.9,6.1,276.065
2015-02-27,3.5,31.2,5.9,6.1,276.698
2015-02-28,3.5,30.9,6.2,6.1,277.191
2015-03-01,3.5,30.6,6.5,6.1,277.86
2015-03-02,3.4,30.5,6.5,6.0,277.563
2015-03-03,3.5,30.4,6.8,6.2,216.547
2015-03-04,3.4,30.3,6.9,6.2,214.525
2015-03-05,3.3,30.3,7.1,6.2,218.904
2015-03-06,3.1,30.1,7.1,6.2,215.523
2015-03-07,3.1,30.1,7.0,6.2,218.37
2015-03-08,3.0,30.5,7.0,6.2,215.143
2015-03-09,3.0,30.6,6.9,6.2,218.423
2015-03-10,2.6,30.7,6.8,6.2,234.021
2015-03-11,2.0,30.7,6.6,6.2,237.918
2015-03-12,1.5,30.7,6.6,6.2,304.132
2015-03-13,0.8,31.1,6.6,6.2,439.065
